tree_type,canonical_scenario,scenario_family,scenario_family_detailed,is_ordered_prehashed,scale_size,scale_label,final_scale,prebuild_scale,measured_insert_scale,bucket_start_pct,bucket_end_pct,bucket_mid_pct,run_count,avg_duration_ns,avg_duration_ns_p10,avg_duration_ns_p90,sample_count,sample_count_p10,sample_count_p90
smt,build_5m_then_reinsert_1m_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,5000000,5M,5000000,5000000,1000000,30,40,35.0,10,6842.0,6631.8,6924.8,100000,100000,100000
smt,insert_only_build_5m,insert_only_build,insert_only_build,False,5000000,5M,5000000,0,5000000,40,50,45.0,10,6284.0,5965.4,6415.0,500000,500000,500000
smt,prehashed_ordered_insert_only_5m,insert_only_build,prehashed_ordered_insert_only,True,5000000,5M,5000000,0,5000000,40,50,45.0,10,2292.5,2213.3,2324.4,500000,500000,500000
smt,build_5m_then_add_1m_new,build_then_add_new,build_then_add_new,False,5000000,5M,6000000,5000000,1000000,40,50,45.0,10,7372.5,7256.1,7521.7,100000,100000,100000
smt,build_5m_then_reinsert_1m_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,5000000,5M,5000000,5000000,1000000,40,50,45.0,10,6824.5,6603.3,6918.2,100000,100000,100000
smt,insert_only_build_5m,insert_only_build,insert_only_build,False,5000000,5M,5000000,0,5000000,50,60,55.0,10,6351.5,5996.7,6527.8,500000,500000,500000
smt,prehashed_ordered_insert_only_5m,insert_only_build,prehashed_ordered_insert_only,True,5000000,5M,5000000,0,5000000,50,60,55.0,10,1834.5,1784.6,1884.0,500000,500000,500000
smt,build_5m_then_add_1m_new,build_then_add_new,build_then_add_new,False,5000000,5M,6000000,5000000,1000000,50,60,55.0,10,7391.0,7233.8,7580.1,100000,100000,100000
smt,build_5m_then_reinsert_1m_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,5000000,5M,5000000,5000000,1000000,50,60,55.0,10,6871.5,6551.8,6937.1,100000,100000,100000
smt,insert_only_build_5m,insert_only_build,insert_only_build,False,5000000,5M,5000000,0,5000000,60,70,65.0,10,6451.5,6245.9,6622.3,500000,500000,500000
smt,prehashed_ordered_insert_only_5m,insert_only_build,prehashed_ordered_insert_only,True,5000000,5M,5000000,0,5000000,60,70,65.0,10,1942.0,1911.2,1957.5,500000,500000,500000
smt,build_5m_then_add_1m_new,build_then_add_new,build_then_add_new,False,5000000,5M,6000000,5000000,1000000,60,70,65.0,10,7239.5,7009.8,7380.7,100000,100000,100000
smt,build_5m_then_reinsert_1m_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,5000000,5M,5000000,5000000,1000000,60,70,65.0,10,6862.5,6601.5,6958.3,100000,100000,100000
smt,insert_only_build_5m,insert_only_build,insert_only_build,False,5000000,5M,5000000,0,5000000,70,80,75.0,10,6853.5,6418.4,7310.2,500000,500000,500000
smt,prehashed_ordered_insert_only_5m,insert_only_build,prehashed_ordered_insert_only,True,5000000,5M,5000000,0,5000000,70,80,75.0,10,2260.5,2005.2,2289.8,500000,500000,500000
smt,build_5m_then_add_1m_new,build_then_add_new,build_then_add_new,False,5000000,5M,6000000,5000000,1000000,70,80,75.0,10,7046.0,6831.8,7177.3,100000,100000,100000
smt,build_5m_then_reinsert_1m_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,5000000,5M,5000000,5000000,1000000,70,80,75.0,10,6839.5,6604.6,7021.6,100000,100000,100000
smt,insert_only_build_5m,insert_only_build,insert_only_build,False,5000000,5M,5000000,0,5000000,80,90,85.0,10,7148.0,6866.2,7304.0,500000,500000,500000
smt,prehashed_ordered_insert_only_5m,insert_only_build,prehashed_ordered_insert_only,True,5000000,5M,5000000,0,5000000,80,90,85.0,10,2028.5,2001.6999999999998,2267.7,500000,500000,500000
smt,build_5m_then_add_1m_new,build_then_add_new,build_then_add_new,False,5000000,5M,6000000,5000000,1000000,80,90,85.0,10,7030.0,6854.1,7151.4,100000,100000,100000
smt,build_5m_then_reinsert_1m_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,5000000,5M,5000000,5000000,1000000,80,90,85.0,10,6805.5,6538.5,6920.1,100000,100000,100000
smt,insert_only_build_5m,insert_only_build,insert_only_build,False,5000000,5M,5000000,0,5000000,90,100,95.0,10,6887.5,6752.3,7156.4,500000,500000,500000
smt,prehashed_ordered_insert_only_5m,insert_only_build,prehashed_ordered_insert_only,True,5000000,5M,5000000,0,5000000,90,100,95.0,10,2110.5,2077.0,2134.4,500000,500000,500000
smt,build_5m_then_add_1m_new,build_then_add_new,build_then_add_new,False,5000000,5M,6000000,5000000,1000000,90,100,95.0,10,7035.0,6973.8,7125.2,100000,100000,100000
smt,build_5m_then_reinsert_1m_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,5000000,5M,5000000,5000000,1000000,90,100,95.0,10,6774.0,6607.9,6892.5,100000,100000,100000
smt,insert_only_build_10m,insert_only_build,insert_only_build,False,10000000,10M,10000000,0,10000000,0,10,5.0,10,4450.0,4309.2,4514.9,1000000,1000000,1000000
smt,prehashed_ordered_insert_only_10m,insert_only_build,prehashed_ordered_insert_only,True,10000000,10M,10000000,0,10000000,0,10,5.0,10,1858.0,1797.1,1879.0,1000000,1000000,1000000
smt,build_10m_then_add_2m_new,build_then_add_new,build_then_add_new,False,10000000,10M,12000000,10000000,2000000,0,10,5.0,10,8604.5,8416.2,8678.1,200000,200000,200000
smt,build_10m_then_reinsert_2m_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,10000000,10M,10000000,10000000,2000000,0,10,5.0,10,7860.0,7732.0,8049.499999999999,200000,200000,200000
smt,insert_only_build_10m,insert_only_build,insert_only_build,False,10000000,10M,10000000,0,10000000,10,20,15.0,10,5623.0,5392.4,5693.6,1000000,1000000,1000000
smt,prehashed_ordered_insert_only_10m,insert_only_build,prehashed_ordered_insert_only,True,10000000,10M,10000000,0,10000000,10,20,15.0,10,1944.5,1888.7,1981.3,1000000,1000000,1000000
smt,build_10m_then_add_2m_new,build_then_add_new,build_then_add_new,False,10000000,10M,12000000,10000000,2000000,10,20,15.0,10,8401.5,8244.4,8488.1,200000,200000,200000
smt,build_10m_then_reinsert_2m_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,10000000,10M,10000000,10000000,2000000,10,20,15.0,10,7737.5,7547.0,7858.6,200000,200000,200000
smt,insert_only_build_10m,insert_only_build,insert_only_build,False,10000000,10M,10000000,0,10000000,20,30,25.0,10,6234.5,5968.0,6350.7,1000000,1000000,1000000
smt,prehashed_ordered_insert_only_10m,insert_only_build,prehashed_ordered_insert_only,True,10000000,10M,10000000,0,10000000,20,30,25.0,10,2119.0,2058.5,2144.4,1000000,1000000,1000000
smt,build_10m_then_add_2m_new,build_then_add_new,build_then_add_new,False,10000000,10M,12000000,10000000,2000000,20,30,25.0,10,8346.5,8142.6,8527.3,200000,200000,200000
smt,build_10m_then_reinsert_2m_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,10000000,10M,10000000,10000000,2000000,20,30,25.0,10,7700.0,7565.7,7902.5,200000,200000,200000
smt,insert_only_build_10m,insert_only_build,insert_only_build,False,10000000,10M,10000000,0,10000000,30,40,35.0,10,6385.0,6270.7,6485.7,1000000,1000000,1000000
smt,prehashed_ordered_insert_only_10m,insert_only_build,prehashed_ordered_insert_only,True,10000000,10M,10000000,0,10000000,30,40,35.0,10,2037.5,1980.8,2076.4,1000000,1000000,1000000
smt,build_10m_then_add_2m_new,build_then_add_new,build_then_add_new,False,10000000,10M,12000000,10000000,2000000,30,40,35.0,10,8343.5,8000.5,8479.9,200000,200000,200000
smt,build_10m_then_reinsert_2m_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,10000000,10M,10000000,10000000,2000000,30,40,35.0,10,7756.5,7562.1,7796.5,200000,200000,200000
smt,insert_only_build_10m,insert_only_build,insert_only_build,False,10000000,10M,10000000,0,10000000,40,50,45.0,10,7186.5,6996.8,7471.0,1000000,1000000,1000000
smt,prehashed_ordered_insert_only_10m,insert_only_build,prehashed_ordered_insert_only,True,10000000,10M,10000000,0,10000000,40,50,45.0,10,2347.5,2293.5,2379.8,1000000,1000000,1000000
smt,build_10m_then_add_2m_new,build_then_add_new,build_then_add_new,False,10000000,10M,12000000,10000000,2000000,40,50,45.0,10,8276.5,8122.6,8527.8,200000,200000,200000
smt,build_10m_then_reinsert_2m_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,10000000,10M,10000000,10000000,2000000,40,50,45.0,10,7747.5,7550.4,7837.2,200000,200000,200000
smt,insert_only_build_10m,insert_only_build,insert_only_build,False,10000000,10M,10000000,0,10000000,50,60,55.0,10,7027.0,6872.1,7220.8,1000000,1000000,1000000
smt,prehashed_ordered_insert_only_10m,insert_only_build,prehashed_ordered_insert_only,True,10000000,10M,10000000,0,10000000,50,60,55.0,10,1880.0,1843.3,1938.2,1000000,1000000,1000000
smt,build_10m_then_add_2m_new,build_then_add_new,build_then_add_new,False,10000000,10M,12000000,10000000,2000000,50,60,55.0,10,8305.0,8157.7,8476.1,200000,200000,200000
smt,build_10m_then_reinsert_2m_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,10000000,10M,10000000,10000000,2000000,50,60,55.0,10,7708.5,7565.0,7792.3,200000,200000,200000
smt,insert_only_build_10m,insert_only_build,insert_only_build,False,10000000,10M,10000000,0,10000000,60,70,65.0,10,7482.5,7242.3,7863.3,1000000,1000000,1000000
smt,prehashed_ordered_insert_only_10m,insert_only_build,prehashed_ordered_insert_only,True,10000000,10M,10000000,0,10000000,60,70,65.0,10,2000.5,1942.7,2062.6,1000000,1000000,1000000
smt,build_10m_then_add_2m_new,build_then_add_new,build_then_add_new,False,10000000,10M,12000000,10000000,2000000,60,70,65.0,10,8371.0,8016.499999999999,8520.3,200000,200000,200000
smt,build_10m_then_reinsert_2m_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,10000000,10M,10000000,10000000,2000000,60,70,65.0,10,7729.5,7563.1,7822.4,200000,200000,200000
smt,insert_only_build_10m,insert_only_build,insert_only_build,False,10000000,10M,10000000,0,10000000,70,80,75.0,10,7716.0,7528.6,8174.8,1000000,1000000,1000000
smt,prehashed_ordered_insert_only_10m,insert_only_build,prehashed_ordered_insert_only,True,10000000,10M,10000000,0,10000000,70,80,75.0,10,2273.5,2054.6,2417.6,1000000,1000000,1000000
smt,build_10m_then_add_2m_new,build_then_add_new,build_then_add_new,False,10000000,10M,12000000,10000000,2000000,70,80,75.0,10,8229.5,8044.9,8426.1,200000,200000,200000
smt,build_10m_then_reinsert_2m_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,10000000,10M,10000000,10000000,2000000,70,80,75.0,10,7676.5,7480.3,7730.5,200000,200000,200000
smt,insert_only_build_10m,insert_only_build,insert_only_build,False,10000000,10M,10000000,0,10000000,80,90,85.0,10,7730.5,7563.2,7985.7,1000000,1000000,1000000
smt,prehashed_ordered_insert_only_10m,insert_only_build,prehashed_ordered_insert_only,True,10000000,10M,10000000,0,10000000,80,90,85.0,10,2166.5,2114.8,2373.0,1000000,1000000,1000000
smt,build_10m_then_add_2m_new,build_then_add_new,build_then_add_new,False,10000000,10M,12000000,10000000,2000000,80,90,85.0,10,8107.0,7967.8,8239.5,200000,200000,200000
smt,build_10m_then_reinsert_2m_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,10000000,10M,10000000,10000000,2000000,80,90,85.0,10,7629.0,7520.4,7713.0,200000,200000,200000
smt,insert_only_build_10m,insert_only_build,insert_only_build,False,10000000,10M,10000000,0,10000000,90,100,95.0,10,7984.0,7708.6,8110.800000000001,1000000,1000000,1000000
smt,prehashed_ordered_insert_only_10m,insert_only_build,prehashed_ordered_insert_only,True,10000000,10M,10000000,0,10000000,90,100,95.0,10,2171.0,2147.3,2233.8,1000000,1000000,1000000
smt,build_10m_then_add_2m_new,build_then_add_new,build_then_add_new,False,10000000,10M,12000000,10000000,2000000,90,100,95.0,10,8038.5,7873.0,8278.6,200000,200000,200000
smt,build_10m_then_reinsert_2m_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,10000000,10M,10000000,10000000,2000000,90,100,95.0,10,7657.5,7490.0,7724.6,200000,200000,200000
smt,insert_only_build_25m,insert_only_build,insert_only_build,False,25000000,25M,25000000,0,25000000,0,10,5.0,10,5326.5,5103.3,5398.1,2500000,2500000,2500000
smt,prehashed_ordered_insert_only_25m,insert_only_build,prehashed_ordered_insert_only,True,25000000,25M,25000000,0,25000000,0,10,5.0,10,1933.0,1888.1,1959.9,2500000,2500000,2500000
smt,build_25m_then_add_5m_new,build_then_add_new,build_then_add_new,False,25000000,25M,30000000,25000000,5000000,0,10,5.0,10,10377.5,10058.8,10541.1,500000,500000,500000
smt,build_25m_then_reinsert_5m_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,25000000,25M,25000000,25000000,5000000,0,10,5.0,10,9420.5,9200.9,9490.6,500000,500000,500000
smt,insert_only_build_25m,insert_only_build,insert_only_build,False,25000000,25M,25000000,0,25000000,10,20,15.0,10,6679.5,6455.7,6778.6,2500000,2500000,2500000
smt,prehashed_ordered_insert_only_25m,insert_only_build,prehashed_ordered_insert_only,True,25000000,25M,25000000,0,25000000,10,20,15.0,10,2026.0,1979.4,2041.8000000000002,2500000,2500000,2500000
smt,build_25m_then_add_5m_new,build_then_add_new,build_then_add_new,False,25000000,25M,30000000,25000000,5000000,10,20,15.0,10,10254.5,10038.7,10342.7,500000,500000,500000
smt,build_25m_then_reinsert_5m_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,25000000,25M,25000000,25000000,5000000,10,20,15.0,10,9297.0,9079.0,9430.5,500000,500000,500000
smt,insert_only_build_25m,insert_only_build,insert_only_build,False,25000000,25M,25000000,0,25000000,20,30,25.0,10,7329.0,7099.2,7415.4,2500000,2500000,2500000
smt,prehashed_ordered_insert_only_25m,insert_only_build,prehashed_ordered_insert_only,True,25000000,25M,25000000,0,25000000,20,30,25.0,10,2198.5,2160.7,2225.4,2500000,2500000,2500000
smt,build_25m_then_add_5m_new,build_then_add_new,build_then_add_new,False,25000000,25M,30000000,25000000,5000000,20,30,25.0,10,10322.0,10056.3,10362.7,500000,500000,500000
smt,build_25m_then_reinsert_5m_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,25000000,25M,25000000,25000000,5000000,20,30,25.0,10,9311.5,9090.9,9394.9,500000,500000,500000
smt,insert_only_build_25m,insert_only_build,insert_only_build,False,25000000,25M,25000000,0,25000000,30,40,35.0,10,7852.0,7700.0,8014.6,2500000,2500000,2500000
smt,prehashed_ordered_insert_only_25m,insert_only_build,prehashed_ordered_insert_only,True,25000000,25M,25000000,0,25000000,30,40,35.0,10,2111.5,2068.9,2140.2,2500000,2500000,2500000
smt,build_25m_then_add_5m_new,build_then_add_new,build_then_add_new,False,25000000,25M,30000000,25000000,5000000,30,40,35.0,10,10178.5,9923.7,10363.0,500000,500000,500000
smt,build_25m_then_reinsert_5m_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,25000000,25M,25000000,25000000,5000000,30,40,35.0,10,9265.0,8973.2,9368.6,500000,500000,500000
smt,insert_only_build_25m,insert_only_build,insert_only_build,False,25000000,25M,25000000,0,25000000,40,50,45.0,10,8506.0,8309.4,8731.2,2500000,2500000,2500000
smt,prehashed_ordered_insert_only_25m,insert_only_build,prehashed_ordered_insert_only,True,25000000,25M,25000000,0,25000000,40,50,45.0,10,2420.0,2400.9,2440.0,2500000,2500000,2500000
smt,build_25m_then_add_5m_new,build_then_add_new,build_then_add_new,False,25000000,25M,30000000,25000000,5000000,40,50,45.0,10,10098.0,9875.1,10273.5,500000,500000,500000
smt,build_25m_then_reinsert_5m_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,25000000,25M,25000000,25000000,5000000,40,50,45.0,10,9255.0,8985.1,9335.1,500000,500000,500000
smt,insert_only_build_25m,insert_only_build,insert_only_build,False,25000000,25M,25000000,0,25000000,50,60,55.0,10,8629.5,8418.2,8744.8,2500000,2500000,2500000
smt,prehashed_ordered_insert_only_25m,insert_only_build,prehashed_ordered_insert_only,True,25000000,25M,25000000,0,25000000,50,60,55.0,10,2028.5,1945.7,2130.7,2500000,2500000,2500000
smt,build_25m_then_add_5m_new,build_then_add_new,build_then_add_new,False,25000000,25M,30000000,25000000,5000000,50,60,55.0,10,10108.0,9851.1,10235.0,500000,500000,500000
smt,build_25m_then_reinsert_5m_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,25000000,25M,25000000,25000000,5000000,50,60,55.0,10,9253.5,8974.8,9329.7,500000,500000,500000
smt,insert_only_build_25m,insert_only_build,insert_only_build,False,25000000,25M,25000000,0,25000000,60,70,65.0,10,8819.0,8635.1,8961.7,2500000,2500000,2500000
smt,prehashed_ordered_insert_only_25m,insert_only_build,prehashed_ordered_insert_only,True,25000000,25M,25000000,0,25000000,60,70,65.0,10,2347.0,2229.0,2437.7,2500000,2500000,2500000
smt,build_25m_then_add_5m_new,build_then_add_new,build_then_add_new,False,25000000,25M,30000000,25000000,5000000,60,70,65.0,10,10111.0,9882.7,10248.6,500000,500000,500000
smt,build_25m_then_reinsert_5m_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,25000000,25M,25000000,25000000,5000000,60,70,65.0,10,9265.5,9038.1,9419.6,500000,500000,500000
smt,insert_only_build_25m,insert_only_build,insert_only_build,False,25000000,25M,25000000,0,25000000,70,80,75.0,10,9130.0,8860.8,9219.5,2500000,2500000,2500000
smt,prehashed_ordered_insert_only_25m,insert_only_build,prehashed_ordered_insert_only,True,25000000,25M,25000000,0,25000000,70,80,75.0,10,2663.0,2599.2,2714.9,2500000,2500000,2500000
smt,build_25m_then_add_5m_new,build_then_add_new,build_then_add_new,False,25000000,25M,30000000,25000000,5000000,70,80,75.0,10,10109.0,9745.7,10305.3,500000,500000,500000
smt,build_25m_then_reinsert_5m_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,25000000,25M,25000000,25000000,5000000,70,80,75.0,10,9218.0,8976.7,9305.4,500000,500000,500000
smt,insert_only_build_25m,insert_only_build,insert_only_build,False,25000000,25M,25000000,0,25000000,80,90,85.0,10,9990.5,9600.4,10167.3,2500000,2500000,2500000
smt,prehashed_ordered_insert_only_25m,insert_only_build,prehashed_ordered_insert_only,True,25000000,25M,25000000,0,25000000,80,90,85.0,10,2360.5,2298.6,2447.2999999999997,2500000,2500000,2500000
smt,build_25m_then_add_5m_new,build_then_add_new,build_then_add_new,False,25000000,25M,30000000,25000000,5000000,80,90,85.0,10,10112.5,9777.9,10220.7,500000,500000,500000
smt,build_25m_then_reinsert_5m_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,25000000,25M,25000000,25000000,5000000,80,90,85.0,10,9166.0,8937.4,9282.4,500000,500000,500000
smt,insert_only_build_25m,insert_only_build,insert_only_build,False,25000000,25M,25000000,0,25000000,90,100,95.0,10,9678.5,9396.8,9755.0,2500000,2500000,2500000
smt,prehashed_ordered_insert_only_25m,insert_only_build,prehashed_ordered_insert_only,True,25000000,25M,25000000,0,25000000,90,100,95.0,10,2609.5,2522.3,2695.1,2500000,2500000,2500000
smt,build_25m_then_add_5m_new,build_then_add_new,build_then_add_new,False,25000000,25M,30000000,25000000,5000000,90,100,95.0,10,10114.0,9834.0,10274.3,500000,500000,500000
