TreeType,Scenario,PrebuildElements,FinalElements,InsertElements,InsertTime(ns),AvgPerBlock(ns),InsertTimeBuckets,MemAllocMB,TotalAllocMB,HeapObjects,InclusionProofTotal(ns),InclusionProofGen(ns),InclusionProofGenBuckets,InclusionProofSize(bytes),InclusionProofVerify(ns),ExclusionProofTotal(ns),ExclusionProofGen(ns),ExclusionProofGenBuckets,ExclusionProofSize(bytes),ExclusionProofVerify(ns),DeleteElements,DeleteTime(ns),AvgDeletePerBlock(ns),DeleteMemAllocMB,DeleteTotalAllocMB,DeleteHeapObjects
avlhashtree,prehashed_ordered_build_2m,0,2000000,2000000,5703740566,2851,"0-10%=2.4µs(n=200000)|10-20%=2.677µs(n=200000)|20-30%=2.749µs(n=200000)|30-40%=2.833µs(n=200000)|40-50%=2.92µs(n=200000)|50-60%=2.972µs(n=200000)|60-70%=3.004µs(n=200000)|70-80%=2.921µs(n=200000)|80-90%=2.939µs(n=200000)|90-100%=3.099µs(n=200000)",402.56,519.00,10255871,29534897,1476,"0-10%=1.423µs(n=2000)|10-20%=1.524µs(n=2000)|20-30%=1.549µs(n=2000)|30-40%=1.454µs(n=2000)|40-50%=1.491µs(n=2000)|50-60%=1.489µs(n=2000)|60-70%=1.489µs(n=2000)|70-80%=1.45µs(n=2000)|80-90%=1.443µs(n=2000)|90-100%=1.45µs(n=2000)",2459,5440,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,prehashed_ordered_build_5m,0,5000000,5000000,15086690362,3017,"0-10%=2.615µs(n=500000)|10-20%=2.855µs(n=500000)|20-30%=2.943µs(n=500000)|30-40%=3.01µs(n=500000)|40-50%=3.113µs(n=500000)|50-60%=3.086µs(n=500000)|60-70%=3.065µs(n=500000)|70-80%=3.037µs(n=500000)|80-90%=3.105µs(n=500000)|90-100%=3.341µs(n=500000)",1007.40,1297.46,25668369,75343582,1506,"0-10%=1.514µs(n=5000)|10-20%=1.506µs(n=5000)|20-30%=1.519µs(n=5000)|30-40%=1.523µs(n=5000)|40-50%=1.502µs(n=5000)|50-60%=1.488µs(n=5000)|60-70%=1.498µs(n=5000)|70-80%=1.51µs(n=5000)|80-90%=1.49µs(n=5000)|90-100%=1.513µs(n=5000)",2621,5576,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,prehashed_ordered_build_10m,0,10000000,10000000,31194306338,3119,"0-10%=2.723µs(n=1000000)|10-20%=2.964µs(n=1000000)|20-30%=3.056µs(n=1000000)|30-40%=3.048µs(n=1000000)|40-50%=3.213µs(n=1000000)|50-60%=3.168µs(n=1000000)|60-70%=3.157µs(n=1000000)|70-80%=3.175µs(n=1000000)|80-90%=3.236µs(n=1000000)|90-100%=3.448µs(n=1000000)",2007.54,2594.85,51040726,153379027,1533,"0-10%=1.506µs(n=10000)|10-20%=1.531µs(n=10000)|20-30%=1.542µs(n=10000)|30-40%=1.521µs(n=10000)|40-50%=1.554µs(n=10000)|50-60%=1.51µs(n=10000)|60-70%=1.538µs(n=10000)|70-80%=1.515µs(n=10000)|80-90%=1.532µs(n=10000)|90-100%=1.584µs(n=10000)",2740,5818,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,prehashed_ordered_build_25m,0,15000000,15000000,47740394539,3182,"0-10%=2.813µs(n=1500000)|10-20%=3.059µs(n=1500000)|20-30%=3.097µs(n=1500000)|30-40%=3.204µs(n=1500000)|40-50%=3.247µs(n=1500000)|50-60%=3.21µs(n=1500000)|60-70%=3.271µs(n=1500000)|70-80%=3.26µs(n=1500000)|80-90%=3.266µs(n=1500000)|90-100%=3.395µs(n=1500000)",2990.57,3892.10,75762751,235465995,1569,"0-10%=1.512µs(n=15000)|10-20%=1.544µs(n=15000)|20-30%=1.567µs(n=15000)|30-40%=1.608µs(n=15000)|40-50%=1.643µs(n=15000)|50-60%=1.57µs(n=15000)|60-70%=1.564µs(n=15000)|70-80%=1.567µs(n=15000)|80-90%=1.536µs(n=15000)|90-100%=1.582µs(n=15000)",2808,6184,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,insert_only_build_10k,0,10000,10000,20975835,2097,"0-10%=1.619µs(n=1000)|10-20%=1.82µs(n=1000)|20-30%=1.874µs(n=1000)|30-40%=2.044µs(n=1000)|40-50%=2.015µs(n=1000)|50-60%=2.042µs(n=1000)|60-70%=2.955µs(n=1000)|70-80%=2.162µs(n=1000)|80-90%=2.177µs(n=1000)|90-100%=2.263µs(n=1000)",2.59,3.22,62557,0,0,"",0,0,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,insert_only_build_50k,0,50000,50000,122304657,2446,"0-10%=1.847µs(n=5000)|10-20%=2.317µs(n=5000)|20-30%=2.232µs(n=5000)|30-40%=2.53µs(n=5000)|40-50%=2.511µs(n=5000)|50-60%=2.422µs(n=5000)|60-70%=2.754µs(n=5000)|70-80%=2.566µs(n=5000)|80-90%=2.607µs(n=5000)|90-100%=2.671µs(n=5000)",13.09,16.06,313295,0,0,"",0,0,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,insert_only_build_100k,0,100000,100000,260559216,2605,"0-10%=2.066µs(n=10000)|10-20%=2.414µs(n=10000)|20-30%=2.463µs(n=10000)|30-40%=2.689µs(n=10000)|40-50%=2.554µs(n=10000)|50-60%=2.823µs(n=10000)|60-70%=2.69µs(n=10000)|70-80%=2.73µs(n=10000)|80-90%=2.794µs(n=10000)|90-100%=2.828µs(n=10000)",26.66,32.08,644686,0,0,"",0,0,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,insert_only_build_200k,0,200000,200000,568304299,2841,"0-10%=2.229µs(n=20000)|10-20%=2.519µs(n=20000)|20-30%=2.733µs(n=20000)|30-40%=2.744µs(n=20000)|40-50%=2.867µs(n=20000)|50-60%=2.988µs(n=20000)|60-70%=2.962µs(n=20000)|70-80%=3.019µs(n=20000)|80-90%=3.167µs(n=20000)|90-100%=3.183µs(n=20000)",47.66,64.14,1072210,0,0,"",0,0,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,insert_only_build_300k,0,300000,300000,874097004,2913,"0-10%=2.272µs(n=30000)|10-20%=2.598µs(n=30000)|20-30%=2.661µs(n=30000)|30-40%=2.829µs(n=30000)|40-50%=2.899µs(n=30000)|50-60%=3.004µs(n=30000)|60-70%=3.139µs(n=30000)|70-80%=3.163µs(n=30000)|80-90%=3.247µs(n=30000)|90-100%=3.32µs(n=30000)",79.63,96.19,1919104,0,0,"",0,0,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,insert_only_build_500k,0,500000,500000,1609285437,3218,"0-10%=2.386µs(n=50000)|10-20%=2.691µs(n=50000)|20-30%=2.93µs(n=50000)|30-40%=3.113µs(n=50000)|40-50%=3.159µs(n=50000)|50-60%=3.288µs(n=50000)|60-70%=3.548µs(n=50000)|70-80%=3.594µs(n=50000)|80-90%=3.664µs(n=50000)|90-100%=3.809µs(n=50000)",132.32,160.31,3182174,0,0,"",0,0,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,insert_only_build_700k,0,700000,700000,2477939857,3539,"0-10%=2.485µs(n=70000)|10-20%=2.855µs(n=70000)|20-30%=3.112µs(n=70000)|30-40%=3.256µs(n=70000)|40-50%=3.519µs(n=70000)|50-60%=3.705µs(n=70000)|60-70%=3.859µs(n=70000)|70-80%=4.208µs(n=70000)|80-90%=4.145µs(n=70000)|90-100%=4.249µs(n=70000)",177.58,224.43,4161135,0,0,"",0,0,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,insert_only_build_900k,0,900000,900000,3331894724,3702,"0-10%=2.575µs(n=90000)|10-20%=3.028µs(n=90000)|20-30%=3.174µs(n=90000)|30-40%=3.462µs(n=90000)|40-50%=3.63µs(n=90000)|50-60%=3.987µs(n=90000)|60-70%=4.063µs(n=90000)|70-80%=4.192µs(n=90000)|80-90%=4.306µs(n=90000)|90-100%=4.599µs(n=90000)",207.71,288.54,4562871,0,0,"",0,0,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,insert_only_build_1m,0,1000000,1000000,3841937475,3841,"0-10%=2.594µs(n=100000)|10-20%=3.123µs(n=100000)|20-30%=3.345µs(n=100000)|30-40%=3.554µs(n=100000)|40-50%=3.742µs(n=100000)|50-60%=4.186µs(n=100000)|60-70%=4.204µs(n=100000)|70-80%=4.351µs(n=100000)|80-90%=4.648µs(n=100000)|90-100%=4.667µs(n=100000)",239.61,320.60,5406214,0,0,"",0,0,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,insert_only_build_2m,0,2000000,2000000,8907260358,4453,"0-10%=2.861µs(n=200000)|10-20%=3.452µs(n=200000)|20-30%=3.955µs(n=200000)|30-40%=4.279µs(n=200000)|40-50%=4.717µs(n=200000)|50-60%=4.629µs(n=200000)|60-70%=4.826µs(n=200000)|70-80%=5.306µs(n=200000)|80-90%=5.256µs(n=200000)|90-100%=5.249µs(n=200000)",502.83,641.24,11712054,0,0,"",0,0,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,insert_only_build_5m,0,5000000,5000000,26588914036,5317,"0-10%=3.295µs(n=500000)|10-20%=4.358µs(n=500000)|20-30%=4.882µs(n=500000)|30-40%=5.243µs(n=500000)|40-50%=5.4µs(n=500000)|50-60%=5.788µs(n=500000)|60-70%=5.763µs(n=500000)|70-80%=5.882µs(n=500000)|80-90%=6.271µs(n=500000)|90-100%=6.291µs(n=500000)",1197.94,1603.11,27015825,0,0,"",0,0,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,insert_only_build_10m,0,10000000,10000000,60353260511,6035,"0-10%=3.876µs(n=1000000)|10-20%=5.041µs(n=1000000)|20-30%=5.635µs(n=1000000)|30-40%=5.939µs(n=1000000)|40-50%=6.244µs(n=1000000)|50-60%=6.34µs(n=1000000)|60-70%=6.574µs(n=1000000)|70-80%=6.984µs(n=1000000)|80-90%=6.832µs(n=1000000)|90-100%=6.881µs(n=1000000)",2516.17,3206.40,58621415,0,0,"",0,0,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,insert_only_build_25m,0,25000000,25000000,176546573760,7061,"0-10%=4.631µs(n=2500000)|10-20%=5.991µs(n=2500000)|20-30%=6.558µs(n=2500000)|30-40%=6.874µs(n=2500000)|40-50%=7.293µs(n=2500000)|50-60%=7.432µs(n=2500000)|60-70%=7.573µs(n=2500000)|70-80%=7.738µs(n=2500000)|80-90%=8.292µs(n=2500000)|90-100%=8.231µs(n=2500000)",6099.99,8017.16,139222890,0,0,"",0,0,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,proof_only_after_10k_build_sample_5pct,10000,10000,0,0,0,"",0.00,0.00,0,281730,563,"0-10%=493ns(n=50)|10-20%=349ns(n=50)|20-30%=395ns(n=50)|30-40%=392ns(n=50)|40-50%=377ns(n=50)|50-60%=1.777µs(n=50)|60-70%=574ns(n=50)|70-80%=403ns(n=50)|80-90%=457ns(n=50)|90-100%=414ns(n=50)",1581,3528,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,proof_only_after_50k_build_sample_5pct,50000,50000,0,0,0,"",0.00,0.00,0,1638308,655,"0-10%=522ns(n=250)|10-20%=616ns(n=250)|20-30%=525ns(n=250)|30-40%=546ns(n=250)|40-50%=610ns(n=250)|50-60%=601ns(n=250)|60-70%=1.158µs(n=250)|70-80%=819ns(n=250)|80-90%=587ns(n=250)|90-100%=563ns(n=250)",1854,4209,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,proof_only_after_100k_build_sample_5pct,100000,100000,0,0,0,"",0.00,0.00,0,3742953,748,"0-10%=652ns(n=500)|10-20%=630ns(n=500)|20-30%=719ns(n=500)|30-40%=694ns(n=500)|40-50%=748ns(n=500)|50-60%=761ns(n=500)|60-70%=1.29µs(n=500)|70-80%=644ns(n=500)|80-90%=668ns(n=500)|90-100%=675ns(n=500)",1975,4474,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,proof_only_after_200k_build_sample_5pct,200000,200000,0,0,0,"",0.00,0.00,0,9378324,937,"0-10%=709ns(n=1000)|10-20%=785ns(n=1000)|20-30%=861ns(n=1000)|30-40%=838ns(n=1000)|40-50%=994ns(n=1000)|50-60%=1.496µs(n=1000)|60-70%=909ns(n=1000)|70-80%=926ns(n=1000)|80-90%=924ns(n=1000)|90-100%=932ns(n=1000)",2101,4817,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,proof_only_after_300k_build_sample_5pct,300000,300000,0,0,0,"",0.00,0.00,0,17800562,1186,"0-10%=902ns(n=1500)|10-20%=1.055µs(n=1500)|20-30%=1.133µs(n=1500)|30-40%=1.167µs(n=1500)|40-50%=1.178µs(n=1500)|50-60%=1.521µs(n=1500)|60-70%=1.105µs(n=1500)|70-80%=1.077µs(n=1500)|80-90%=1.144µs(n=1500)|90-100%=1.581µs(n=1500)",2172,5250,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,proof_only_after_500k_build_sample_5pct,500000,500000,0,0,0,"",0.00,0.00,0,33627856,1345,"0-10%=1.065µs(n=2500)|10-20%=1.2µs(n=2500)|20-30%=1.227µs(n=2500)|30-40%=1.328µs(n=2500)|40-50%=1.345µs(n=2500)|50-60%=1.648µs(n=2500)|60-70%=1.325µs(n=2500)|70-80%=1.302µs(n=2500)|80-90%=1.434µs(n=2500)|90-100%=1.573µs(n=2500)",2257,5373,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,proof_only_after_700k_build_sample_5pct,700000,700000,0,0,0,"",0.00,0.00,0,52061805,1487,"0-10%=1.172µs(n=3500)|10-20%=1.387µs(n=3500)|20-30%=1.448µs(n=3500)|30-40%=1.506µs(n=3500)|40-50%=1.461µs(n=3500)|50-60%=1.77µs(n=3500)|60-70%=1.5µs(n=3500)|70-80%=1.51µs(n=3500)|80-90%=1.526µs(n=3500)|90-100%=1.589µs(n=3500)",2320,5346,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,proof_only_after_900k_build_sample_5pct,900000,900000,0,0,0,"",0.00,0.00,0,74969023,1665,"0-10%=1.375µs(n=4500)|10-20%=1.494µs(n=4500)|20-30%=1.538µs(n=4500)|30-40%=1.58µs(n=4500)|40-50%=1.591µs(n=4500)|50-60%=1.981µs(n=4500)|60-70%=1.667µs(n=4500)|70-80%=1.714µs(n=4500)|80-90%=1.884µs(n=4500)|90-100%=1.831µs(n=4500)",2365,5628,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,proof_only_after_1m_build_sample_5pct,1000000,1000000,0,0,0,"",0.00,0.00,0,86431795,1728,"0-10%=1.374µs(n=5000)|10-20%=1.521µs(n=5000)|20-30%=1.608µs(n=5000)|30-40%=1.639µs(n=5000)|40-50%=1.668µs(n=5000)|50-60%=2.11µs(n=5000)|60-70%=1.723µs(n=5000)|70-80%=1.772µs(n=5000)|80-90%=1.938µs(n=5000)|90-100%=1.928µs(n=5000)",2383,5772,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,prehashed_ordered_proof_only_after_1m_build_sample_5pct,1000000,1000000,0,0,0,"",0.00,0.00,0,48298336,965,"0-10%=825ns(n=5000)|10-20%=920ns(n=5000)|20-30%=1µs(n=5000)|30-40%=1.017µs(n=5000)|40-50%=1.01µs(n=5000)|50-60%=1.19µs(n=5000)|60-70%=931ns(n=5000)|70-80%=911ns(n=5000)|80-90%=925ns(n=5000)|90-100%=926ns(n=5000)",2340,5201,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,proof_only_after_2m_build_sample_3pct,2000000,2000000,0,0,0,"",0.00,0.00,0,121022388,2017,"0-10%=1.646µs(n=6000)|10-20%=1.806µs(n=6000)|20-30%=1.873µs(n=6000)|30-40%=1.925µs(n=6000)|40-50%=1.931µs(n=6000)|50-60%=1.933µs(n=6000)|60-70%=1.991µs(n=6000)|70-80%=2.037µs(n=6000)|80-90%=2.745µs(n=6000)|90-100%=2.278µs(n=6000)",2492,6221,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,proof_only_after_5m_build_sample_3pct,5000000,5000000,0,0,0,"",0.00,0.00,0,358157384,2387,"0-10%=2.124µs(n=15000)|10-20%=2.216µs(n=15000)|20-30%=2.218µs(n=15000)|30-40%=2.279µs(n=15000)|40-50%=2.194µs(n=15000)|50-60%=2.298µs(n=15000)|60-70%=2.266µs(n=15000)|70-80%=2.31µs(n=15000)|80-90%=3.326µs(n=15000)|90-100%=2.641µs(n=15000)",2654,6691,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,prehashed_ordered_proof_only_after_5m_build_sample_3pct,5000000,5000000,0,0,0,"",0.00,0.00,0,184334464,1228,"0-10%=1.21µs(n=15000)|10-20%=1.196µs(n=15000)|20-30%=1.196µs(n=15000)|30-40%=1.176µs(n=15000)|40-50%=1.188µs(n=15000)|50-60%=1.177µs(n=15000)|60-70%=1.207µs(n=15000)|70-80%=1.208µs(n=15000)|80-90%=1.498µs(n=15000)|90-100%=1.229µs(n=15000)",2623,5949,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,proof_only_after_10m_build_sample_2pct,10000000,10000000,0,0,0,"",0.00,0.00,0,516965936,2584,"0-10%=2.286µs(n=20000)|10-20%=2.387µs(n=20000)|20-30%=2.396µs(n=20000)|30-40%=2.5µs(n=20000)|40-50%=2.608µs(n=20000)|50-60%=2.726µs(n=20000)|60-70%=2.658µs(n=20000)|70-80%=2.661µs(n=20000)|80-90%=2.725µs(n=20000)|90-100%=2.897µs(n=20000)",2776,6442,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,proof_only_after_20m_build_sample_2pct,20000000,20000000,0,0,0,"",0.00,0.00,0,1353926088,3384,"0-10%=2.633µs(n=40000)|10-20%=2.832µs(n=40000)|20-30%=3.299µs(n=40000)|30-40%=3.414µs(n=40000)|40-50%=3.403µs(n=40000)|50-60%=3.542µs(n=40000)|60-70%=3.581µs(n=40000)|70-80%=3.565µs(n=40000)|80-90%=3.646µs(n=40000)|90-100%=3.928µs(n=40000)",2896,8306,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,build_10k_then_add_2k_new,10000,12000,2000,4454364,2227,"0-10%=2.328µs(n=200)|10-20%=2.307µs(n=200)|20-30%=2.11µs(n=200)|30-40%=2.2µs(n=200)|40-50%=2.113µs(n=200)|50-60%=2.103µs(n=200)|60-70%=2.19µs(n=200)|70-80%=2.305µs(n=200)|80-90%=2.329µs(n=200)|90-100%=2.278µs(n=200)",0.65,0.65,67836,0,0,"",0,0,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,build_50k_then_add_10k_new,50000,60000,10000,27119656,2711,"0-10%=3.371µs(n=1000)|10-20%=2.638µs(n=1000)|20-30%=2.649µs(n=1000)|30-40%=2.622µs(n=1000)|40-50%=2.599µs(n=1000)|50-60%=2.749µs(n=1000)|60-70%=2.571µs(n=1000)|70-80%=2.752µs(n=1000)|80-90%=2.571µs(n=1000)|90-100%=2.591µs(n=1000)",3.22,3.22,335846,0,0,"",0,0,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,build_100k_then_add_20k_new,100000,120000,20000,58950740,2947,"0-10%=3.128µs(n=2000)|10-20%=2.934µs(n=2000)|20-30%=2.946µs(n=2000)|30-40%=2.949µs(n=2000)|40-50%=2.897µs(n=2000)|50-60%=2.898µs(n=2000)|60-70%=2.895µs(n=2000)|70-80%=2.922µs(n=2000)|80-90%=2.944µs(n=2000)|90-100%=2.956µs(n=2000)",6.42,6.42,670849,0,0,"",0,0,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,build_200k_then_add_40k_new,200000,240000,40000,133876556,3346,"0-10%=3.463µs(n=4000)|10-20%=3.424µs(n=4000)|20-30%=3.415µs(n=4000)|30-40%=3.403µs(n=4000)|40-50%=3.304µs(n=4000)|50-60%=3.275µs(n=4000)|60-70%=3.271µs(n=4000)|70-80%=3.312µs(n=4000)|80-90%=3.303µs(n=4000)|90-100%=3.294µs(n=4000)",12.85,12.85,1340859,0,0,"",0,0,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,build_300k_then_add_60k_new,300000,360000,60000,220014916,3666,"0-10%=4.151µs(n=6000)|10-20%=3.717µs(n=6000)|20-30%=3.676µs(n=6000)|30-40%=3.634µs(n=6000)|40-50%=3.612µs(n=6000)|50-60%=3.583µs(n=6000)|60-70%=3.569µs(n=6000)|70-80%=3.585µs(n=6000)|80-90%=3.569µs(n=6000)|90-100%=3.569µs(n=6000)",19.26,19.26,2010867,0,0,"",0,0,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,build_500k_then_add_100k_new,500000,600000,100000,409986654,4099,"0-10%=4.556µs(n=10000)|10-20%=4.178µs(n=10000)|20-30%=4.053µs(n=10000)|30-40%=4.034µs(n=10000)|40-50%=4.023µs(n=10000)|50-60%=4.03µs(n=10000)|60-70%=4.026µs(n=10000)|70-80%=4.01µs(n=10000)|80-90%=4.038µs(n=10000)|90-100%=4.046µs(n=10000)",32.08,32.08,3350874,0,0,"",0,0,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,build_700k_then_add_140k_new,700000,840000,140000,632897200,4520,"0-10%=5.08µs(n=14000)|10-20%=4.733µs(n=14000)|20-30%=4.479µs(n=14000)|30-40%=4.362µs(n=14000)|40-50%=4.356µs(n=14000)|50-60%=4.308µs(n=14000)|60-70%=4.796µs(n=14000)|70-80%=4.391µs(n=14000)|80-90%=4.356µs(n=14000)|90-100%=4.34µs(n=14000)",44.90,44.90,4690882,0,0,"",0,0,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,build_900k_then_add_180k_new,900000,1080000,180000,841409971,4674,"0-10%=5.42µs(n=18000)|10-20%=4.937µs(n=18000)|20-30%=4.594µs(n=18000)|30-40%=4.535µs(n=18000)|40-50%=4.536µs(n=18000)|50-60%=4.528µs(n=18000)|60-70%=4.522µs(n=18000)|70-80%=4.556µs(n=18000)|80-90%=4.562µs(n=18000)|90-100%=4.55µs(n=18000)",57.73,57.73,6030891,0,0,"",0,0,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,build_1m_then_add_200k_new,1000000,1200000,200000,959612253,4798,"0-10%=5.46µs(n=20000)|10-20%=5.082µs(n=20000)|20-30%=4.905µs(n=20000)|30-40%=4.67µs(n=20000)|40-50%=4.616µs(n=20000)|50-60%=4.636µs(n=20000)|60-70%=4.646µs(n=20000)|70-80%=4.647µs(n=20000)|80-90%=4.656µs(n=20000)|90-100%=4.658µs(n=20000)",64.14,64.14,6700896,0,0,"",0,0,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,build_2m_then_add_400k_new,2000000,2400000,400000,2323215697,5808,"0-10%=6.051µs(n=40000)|10-20%=5.648µs(n=40000)|20-30%=5.41µs(n=40000)|30-40%=5.647µs(n=40000)|40-50%=5.523µs(n=40000)|50-60%=5.515µs(n=40000)|60-70%=5.917µs(n=40000)|70-80%=6.956µs(n=40000)|80-90%=5.743µs(n=40000)|90-100%=5.666µs(n=40000)",128.28,128.28,13400910,0,0,"",0,0,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,build_5m_then_add_1m_new,5000000,6000000,1000000,6617796125,6617,"0-10%=7.057µs(n=100000)|10-20%=6.748µs(n=100000)|20-30%=6.555µs(n=100000)|30-40%=6.399µs(n=100000)|40-50%=6.418µs(n=100000)|50-60%=6.858µs(n=100000)|60-70%=6.73µs(n=100000)|70-80%=6.543µs(n=100000)|80-90%=6.411µs(n=100000)|90-100%=6.454µs(n=100000)",320.69,320.69,33500936,0,0,"",0,0,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,build_10m_then_add_2m_new,10000000,12000000,2000000,14479735203,7239,"0-10%=7.517µs(n=200000)|10-20%=7.329µs(n=200000)|20-30%=7.131µs(n=200000)|30-40%=7.317µs(n=200000)|40-50%=7.176µs(n=200000)|50-60%=7.247µs(n=200000)|60-70%=7.228µs(n=200000)|70-80%=7.147µs(n=200000)|80-90%=7.148µs(n=200000)|90-100%=7.154µs(n=200000)",641.38,641.38,67000986,0,0,"",0,0,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,build_20m_then_add_5m_new,20000000,25000000,5000000,41025652380,8205,"0-10%=8.152µs(n=500000)|10-20%=7.893µs(n=500000)|20-30%=9.064µs(n=500000)|30-40%=8.001µs(n=500000)|40-50%=8.016µs(n=500000)|50-60%=7.993µs(n=500000)|60-70%=8.193µs(n=500000)|70-80%=8.208µs(n=500000)|80-90%=8.24µs(n=500000)|90-100%=8.286µs(n=500000)",1603.70,1603.70,142501124,0,0,"",0,0,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,build_10k_then_reinsert_2k_existing,10000,10000,2000,3640875,1820,"0-10%=2.573µs(n=200)|10-20%=1.637µs(n=200)|20-30%=1.644µs(n=200)|30-40%=1.812µs(n=200)|40-50%=1.927µs(n=200)|50-60%=1.696µs(n=200)|60-70%=1.711µs(n=200)|70-80%=1.694µs(n=200)|80-90%=1.695µs(n=200)|90-100%=1.808µs(n=200)",0.35,0.35,63901,0,0,"",0,0,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,build_50k_then_reinsert_10k_existing,50000,50000,10000,20777040,2077,"0-10%=1.874µs(n=1000)|10-20%=1.988µs(n=1000)|20-30%=1.962µs(n=1000)|30-40%=2.143µs(n=1000)|40-50%=2.003µs(n=1000)|50-60%=2.109µs(n=1000)|60-70%=2.247µs(n=1000)|70-80%=2.084µs(n=1000)|80-90%=2.137µs(n=1000)|90-100%=2.224µs(n=1000)",1.69,1.69,315912,0,0,"",0,0,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,build_100k_then_reinsert_20k_existing,100000,100000,20000,43733442,2186,"0-10%=2.031µs(n=2000)|10-20%=2.064µs(n=2000)|20-30%=2.119µs(n=2000)|30-40%=2.166µs(n=2000)|40-50%=2.198µs(n=2000)|50-60%=2.2µs(n=2000)|60-70%=2.243µs(n=2000)|70-80%=2.265µs(n=2000)|80-90%=2.263µs(n=2000)|90-100%=2.313µs(n=2000)",3.37,3.37,630915,0,0,"",0,0,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,build_200k_then_reinsert_40k_existing,200000,200000,40000,101271532,2531,"0-10%=2.227µs(n=4000)|10-20%=2.388µs(n=4000)|20-30%=2.484µs(n=4000)|30-40%=2.504µs(n=4000)|40-50%=2.512µs(n=4000)|50-60%=2.556µs(n=4000)|60-70%=2.629µs(n=4000)|70-80%=2.652µs(n=4000)|80-90%=2.67µs(n=4000)|90-100%=2.69µs(n=4000)",6.74,6.74,1260932,0,0,"",0,0,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,build_300k_then_reinsert_60k_existing,300000,300000,60000,172565172,2876,"0-10%=2.711µs(n=6000)|10-20%=2.745µs(n=6000)|20-30%=2.778µs(n=6000)|30-40%=2.828µs(n=6000)|40-50%=2.884µs(n=6000)|50-60%=2.919µs(n=6000)|60-70%=2.926µs(n=6000)|70-80%=2.96µs(n=6000)|80-90%=2.984µs(n=6000)|90-100%=3.021µs(n=6000)",10.10,10.10,1890940,0,0,"",0,0,0,0,"",0,0,0,0,0,0.00,0.00,0
